transaction_id,is_fraud,risk_score,fraud_type,detection_method,amount_blocked
TXN_00280687,True,91.7,Friendly Fraud,Rule-Based,259.1
TXN_00280732,True,76.0,Card Testing,ML Model,1953.72
TXN_00281114,True,82.1,Synthetic Identity,ML Model,103.22
TXN_00281146,True,78.3,Stolen Card,ML Model,226.11
TXN_00281219,True,69.4,Card Testing,ML Model,29.4
TXN_00281435,True,84.1,Card Testing,ML Model,228.07
TXN_00281710,True,85.3,Friendly Fraud,ML Model,56.62
TXN_00281759,True,64.3,Account Takeover,ML Model,290.26
TXN_00282048,True,73.4,Synthetic Identity,ML Model,632.22
TXN_00282077,True,79.4,Stolen Card,Rule-Based,78.02
TXN_00282252,True,84.3,Stolen Card,ML Model,21.12
TXN_00282484,True,73.4,Card Testing,ML Model,236.68
TXN_00282546,True,89.5,Card Testing,ML Model,131.24
TXN_00282691,True,67.7,Synthetic Identity,Manual Review,377.59
TXN_00282744,True,60.9,Account Takeover,ML Model,279.44
TXN_00282975,True,87.1,Friendly Fraud,Rule-Based,200.78
TXN_00282992,True,68.7,Synthetic Identity,ML Model,95.18
TXN_00283030,True,93.6,Friendly Fraud,Rule-Based,22.02
TXN_00283035,True,74.4,Account Takeover,Rule-Based,1425.28
TXN_00283052,True,64.7,Account Takeover,Rule-Based,1012.92
TXN_00283066,True,74.5,Synthetic Identity,Rule-Based,157.11
TXN_00283068,True,82.5,Friendly Fraud,Manual Review,97.7
TXN_00283185,True,60.2,Friendly Fraud,ML Model,406.43
TXN_00283367,True,87.4,Card Testing,Rule-Based,303.13
TXN_00283379,True,64.3,Card Testing,ML Model,123.79
TXN_00283428,True,69.3,Account Takeover,ML Model,131.18
TXN_00283625,True,75.4,Synthetic Identity,Manual Review,78.34
TXN_00283710,True,81.6,Friendly Fraud,ML Model,333.49
TXN_00283762,True,88.2,Card Testing,ML Model,80.64
TXN_00283766,True,86.7,Stolen Card,Not Detected,0.0
TXN_00283825,True,72.9,Stolen Card,ML Model,46.16
TXN_00283853,True,73.2,Account Takeover,ML Model,549.88
TXN_00283978,True,89.5,Card Testing,ML Model,306.96
TXN_00284420,True,66.4,Card Testing,ML Model,247.7
TXN_00284596,True,70.6,Stolen Card,Rule-Based,3626.62
TXN_00284646,True,87.0,Account Takeover,ML Model,81.22
TXN_00284913,True,92.0,Synthetic Identity,ML Model,184.66
TXN_00284975,True,76.5,Friendly Fraud,ML Model,66.19
TXN_00285084,True,93.9,Stolen Card,ML Model,81.22
TXN_00285175,True,94.7,Friendly Fraud,Rule-Based,425.27
TXN_00285340,True,69.1,Synthetic Identity,Rule-Based,66.39
TXN_00285367,True,91.1,Friendly Fraud,Manual Review,36.22
TXN_00285390,True,72.7,Friendly Fraud,ML Model,50.93
TXN_00285396,True,89.1,Card Testing,ML Model,52.88
TXN_00285417,True,82.6,Friendly Fraud,ML Model,396.82
TXN_00285429,True,73.6,Synthetic Identity,ML Model,1781.12
TXN_00285626,True,62.1,Stolen Card,ML Model,138.97
TXN_00285715,True,60.8,Friendly Fraud,ML Model,497.92
TXN_00285830,True,68.4,Account Takeover,Rule-Based,48.1
TXN_00285956,True,71.8,Synthetic Identity,ML Model,591.19
TXN_00286023,True,61.2,Synthetic Identity,ML Model,206.21
TXN_00286038,True,83.2,Friendly Fraud,Rule-Based,58.24
TXN_00286103,True,86.9,Friendly Fraud,ML Model,192.25
TXN_00286104,True,84.4,Stolen Card,ML Model,229.6
TXN_00286153,True,74.2,Account Takeover,Rule-Based,104.58
TXN_00286293,True,79.0,Friendly Fraud,Rule-Based,28.09
TXN_00286352,True,93.6,Card Testing,Rule-Based,725.21
TXN_00286437,True,67.9,Friendly Fraud,Rule-Based,213.01
TXN_00286615,True,62.8,Stolen Card,ML Model,403.21
TXN_00286632,True,93.0,Stolen Card,ML Model,61.51
TXN_00286786,True,87.4,Friendly Fraud,ML Model,128.76
TXN_00286928,True,75.8,Card Testing,ML Model,689.18
TXN_00287124,True,84.4,Synthetic Identity,Rule-Based,164.19
TXN_00287382,True,86.3,Synthetic Identity,Rule-Based,39.66
TXN_00287502,True,61.3,Stolen Card,ML Model,293.09
TXN_00287535,True,84.0,Card Testing,Not Detected,0.0
TXN_00287743,True,66.0,Synthetic Identity,ML Model,43.7
TXN_00287784,True,76.3,Stolen Card,Rule-Based,5968.08
TXN_00288135,True,68.7,Account Takeover,ML Model,323.06
TXN_00288280,True,66.0,Card Testing,ML Model,1916.14
TXN_00288370,True,82.6,Card Testing,Rule-Based,218.14
TXN_00288389,True,93.4,Account Takeover,ML Model,364.68
TXN_00288401,True,78.7,Synthetic Identity,ML Model,1117.29
TXN_00288538,True,81.4,Synthetic Identity,Rule-Based,136.25
TXN_00288574,True,73.8,Stolen Card,Manual Review,152.02
TXN_00288583,True,79.8,Friendly Fraud,Rule-Based,51.04
TXN_00288771,True,89.7,Account Takeover,Not Detected,0.0
TXN_00288883,True,63.8,Stolen Card,ML Model,396.53
TXN_00289034,True,80.2,Friendly Fraud,Rule-Based,49.24
TXN_00289104,True,82.0,Card Testing,Rule-Based,29.46
TXN_00289146,True,92.6,Friendly Fraud,Rule-Based,449.08
TXN_00289210,True,70.4,Friendly Fraud,ML Model,364.5
TXN_00289289,True,89.1,Card Testing,ML Model,157.83
TXN_00289542,True,77.3,Account Takeover,ML Model,90.74
TXN_00289555,True,64.5,Account Takeover,ML Model,781.85
TXN_00289627,True,65.7,Synthetic Identity,ML Model,241.21
TXN_00289673,True,70.2,Account Takeover,Manual Review,79.52
TXN_00289775,True,73.6,Synthetic Identity,Manual Review,244.77
TXN_00289818,True,64.9,Synthetic Identity,Not Detected,0.0
TXN_00289892,True,80.6,Card Testing,ML Model,190.93
TXN_00289979,True,70.6,Account Takeover,ML Model,83.44
TXN_00290362,True,82.4,Card Testing,Rule-Based,60.69
TXN_00290412,True,84.1,Account Takeover,Rule-Based,226.08
TXN_00290494,True,82.9,Friendly Fraud,Rule-Based,411.25
TXN_00290622,True,83.4,Card Testing,Rule-Based,26.16
TXN_00290722,True,83.5,Card Testing,Not Detected,0.0
TXN_00290817,True,81.7,Synthetic Identity,ML Model,48.26
TXN_00290827,True,76.7,Stolen Card,ML Model,221.04
TXN_00290917,True,64.7,Card Testing,Manual Review,414.1
TXN_00290959,True,67.2,Synthetic Identity,Not Detected,0.0
TXN_00291268,True,89.0,Stolen Card,ML Model,455.42
TXN_00291331,True,91.2,Card Testing,ML Model,208.35
TXN_00291365,True,76.9,Card Testing,Rule-Based,304.47
TXN_00291381,True,90.1,Friendly Fraud,ML Model,33.86
TXN_00291452,True,72.1,Stolen Card,Rule-Based,111.18
TXN_00291480,True,78.0,Stolen Card,ML Model,133.59
TXN_00291509,True,71.3,Card Testing,ML Model,221.72
TXN_00291651,True,90.3,Card Testing,ML Model,510.09
TXN_00291756,True,83.8,Account Takeover,Rule-Based,725.09
TXN_00291798,True,71.0,Card Testing,ML Model,260.29
TXN_00291909,True,74.3,Card Testing,ML Model,119.36
TXN_00291963,True,89.4,Stolen Card,Manual Review,115.07
TXN_00292031,True,67.7,Account Takeover,Rule-Based,365.98
TXN_00292283,True,88.8,Synthetic Identity,ML Model,109.03
TXN_00292434,True,89.5,Stolen Card,ML Model,52.49
TXN_00292528,True,92.5,Synthetic Identity,ML Model,917.0
TXN_00292593,True,94.8,Friendly Fraud,ML Model,1075.85
TXN_00292636,True,63.6,Card Testing,Not Detected,0.0
TXN_00292720,True,85.7,Synthetic Identity,ML Model,205.69
TXN_00292752,True,70.0,Account Takeover,ML Model,110.8
TXN_00292889,True,87.6,Account Takeover,ML Model,325.06
TXN_00292901,True,81.5,Card Testing,ML Model,19.0
TXN_00292992,True,60.1,Account Takeover,ML Model,1421.12
TXN_00293085,True,90.8,Card Testing,ML Model,238.88
TXN_00293169,True,85.9,Stolen Card,ML Model,668.51
TXN_00293173,True,70.1,Stolen Card,ML Model,411.15
TXN_00293317,True,66.3,Account Takeover,ML Model,536.38
TXN_00293358,True,91.1,Synthetic Identity,Rule-Based,25.85
TXN_00293361,True,72.8,Account Takeover,Manual Review,166.94
TXN_00293532,True,61.8,Account Takeover,ML Model,43.48
TXN_00293537,True,69.7,Synthetic Identity,ML Model,228.63
TXN_00293549,True,72.8,Friendly Fraud,ML Model,53.01
TXN_00293559,True,73.7,Synthetic Identity,Rule-Based,174.21
TXN_00293574,True,63.5,Synthetic Identity,ML Model,237.02
TXN_00293680,True,91.8,Synthetic Identity,ML Model,260.63
TXN_00293979,True,65.5,Friendly Fraud,Not Detected,0.0
TXN_00294109,True,65.0,Account Takeover,ML Model,693.37
TXN_00294245,True,69.0,Card Testing,ML Model,11.22
TXN_00294516,True,91.8,Card Testing,ML Model,42.17
TXN_00294546,True,63.2,Friendly Fraud,Not Detected,0.0
TXN_00294733,True,64.5,Account Takeover,Manual Review,278.4
TXN_00294778,True,68.5,Card Testing,Rule-Based,173.05
TXN_00294790,True,79.9,Synthetic Identity,ML Model,16.38
TXN_00294792,True,70.6,Friendly Fraud,ML Model,139.6
TXN_00294973,True,84.8,Stolen Card,ML Model,241.46
TXN_00294984,True,60.6,Card Testing,ML Model,67.83
TXN_00295023,True,87.0,Friendly Fraud,ML Model,130.6
TXN_00295500,True,82.4,Friendly Fraud,ML Model,904.66
TXN_00295592,True,92.3,Friendly Fraud,ML Model,441.98
TXN_00295714,True,80.7,Account Takeover,ML Model,23.43
TXN_00295767,True,86.7,Account Takeover,ML Model,1305.17
TXN_00295821,True,61.1,Synthetic Identity,ML Model,62.98
TXN_00296005,True,87.2,Stolen Card,ML Model,276.6
TXN_00296101,True,66.4,Account Takeover,Rule-Based,292.37
TXN_00296156,True,90.6,Account Takeover,ML Model,69.99
TXN_00296157,True,78.7,Account Takeover,ML Model,105.63
TXN_00296300,True,63.2,Card Testing,ML Model,259.28
TXN_00296407,True,74.2,Card Testing,ML Model,681.79
TXN_00296468,True,85.2,Synthetic Identity,Rule-Based,98.9
TXN_00296550,True,88.7,Friendly Fraud,ML Model,44.98
TXN_00296846,True,79.6,Stolen Card,Not Detected,0.0
TXN_00296856,True,70.9,Stolen Card,ML Model,540.5
TXN_00296875,True,81.5,Card Testing,ML Model,72.6
TXN_00296881,True,85.1,Synthetic Identity,Not Detected,0.0
TXN_00296998,True,94.7,Stolen Card,ML Model,481.18
TXN_00297033,True,88.0,Account Takeover,ML Model,150.99
TXN_00297245,True,89.6,Account Takeover,ML Model,93.9
TXN_00297260,True,83.4,Account Takeover,Manual Review,117.02
TXN_00297275,True,72.0,Synthetic Identity,ML Model,71.64
TXN_00297363,True,82.3,Card Testing,Rule-Based,71.93
TXN_00297558,True,68.2,Friendly Fraud,ML Model,99.37
TXN_00297575,True,65.7,Account Takeover,ML Model,46.25
TXN_00297582,True,66.0,Account Takeover,ML Model,24.1
TXN_00297705,True,77.2,Friendly Fraud,ML Model,211.34
TXN_00297755,True,75.0,Card Testing,ML Model,5.68
TXN_00298044,True,79.4,Account Takeover,ML Model,293.8
TXN_00298614,True,79.5,Card Testing,Rule-Based,221.5
TXN_00298636,True,64.7,Account Takeover,ML Model,183.36
TXN_00298692,True,65.0,Friendly Fraud,ML Model,24.32
TXN_00298740,True,76.4,Card Testing,Manual Review,221.09
TXN_00298870,True,68.7,Friendly Fraud,ML Model,581.78
TXN_00298921,True,61.7,Friendly Fraud,ML Model,26.5
TXN_00299113,True,85.9,Friendly Fraud,Rule-Based,38.2
TXN_00299284,True,81.3,Friendly Fraud,ML Model,145.58
TXN_00299388,True,63.1,Stolen Card,ML Model,52.52
TXN_00299429,True,89.6,Card Testing,ML Model,263.03
TXN_00299526,True,75.7,Card Testing,Not Detected,0.0
TXN_00299625,True,67.3,Account Takeover,ML Model,75.42
TXN_00299644,True,78.1,Friendly Fraud,ML Model,92.89
TXN_00299709,True,75.9,Account Takeover,ML Model,165.78
TXN_00299924,True,92.9,Stolen Card,ML Model,64.75
TXN_00299973,True,70.0,Stolen Card,ML Model,135.32
TXN_00300037,True,93.3,Stolen Card,ML Model,571.5
TXN_00300369,True,67.0,Account Takeover,ML Model,299.64
TXN_00300400,True,88.7,Stolen Card,Rule-Based,61.33
TXN_00300484,True,80.8,Synthetic Identity,ML Model,163.37
TXN_00300522,True,62.7,Card Testing,ML Model,682.51
TXN_00300617,True,77.4,Account Takeover,ML Model,257.22
TXN_00300630,True,66.1,Card Testing,Not Detected,0.0
TXN_00300644,True,80.9,Friendly Fraud,ML Model,1107.79
TXN_00300675,True,93.8,Synthetic Identity,Not Detected,0.0
TXN_00300725,True,86.0,Account Takeover,ML Model,49.33
TXN_00300728,True,63.3,Synthetic Identity,Not Detected,0.0
TXN_00300860,True,92.4,Friendly Fraud,ML Model,152.13
TXN_00301058,True,63.7,Account Takeover,ML Model,73.56
TXN_00301088,True,73.8,Friendly Fraud,ML Model,54.28
TXN_00301173,True,76.1,Account Takeover,ML Model,9416.15
TXN_00301201,True,84.4,Card Testing,ML Model,97.3
TXN_00301262,True,82.7,Friendly Fraud,ML Model,128.26
TXN_00301345,True,91.6,Card Testing,Not Detected,0.0
TXN_00301577,True,94.3,Friendly Fraud,ML Model,70.91
TXN_00301619,True,72.8,Account Takeover,ML Model,57.82
TXN_00301661,True,91.0,Friendly Fraud,Rule-Based,1960.36
TXN_00301847,True,86.7,Friendly Fraud,Not Detected,0.0
TXN_00301904,True,94.8,Synthetic Identity,ML Model,625.6
TXN_00302006,True,76.7,Synthetic Identity,Rule-Based,323.51
TXN_00302050,True,71.5,Stolen Card,Rule-Based,618.99
TXN_00302151,True,80.0,Synthetic Identity,ML Model,271.37
TXN_00302180,True,84.9,Synthetic Identity,ML Model,12493.16
TXN_00302234,True,76.6,Card Testing,Rule-Based,192.58
TXN_00302240,True,64.1,Stolen Card,Rule-Based,184.77
TXN_00302312,True,94.9,Friendly Fraud,Rule-Based,310.85
TXN_00302365,True,61.7,Stolen Card,ML Model,684.11
TXN_00302370,True,73.5,Friendly Fraud,ML Model,87.05
TXN_00302441,True,89.1,Account Takeover,ML Model,127.27
TXN_00302544,True,69.2,Friendly Fraud,ML Model,622.68
TXN_00302713,True,80.1,Friendly Fraud,ML Model,712.67
TXN_00302801,True,76.6,Synthetic Identity,ML Model,89.38
TXN_00302812,True,70.9,Stolen Card,ML Model,254.64
TXN_00303003,True,85.6,Card Testing,Not Detected,0.0
TXN_00303128,True,64.6,Account Takeover,Not Detected,0.0
TXN_00303255,True,63.7,Synthetic Identity,Not Detected,0.0
TXN_00303378,True,70.0,Friendly Fraud,Rule-Based,281.46
TXN_00303595,True,83.0,Stolen Card,ML Model,39.97
TXN_00303683,True,82.5,Friendly Fraud,Not Detected,0.0
TXN_00303695,True,92.1,Friendly Fraud,ML Model,668.82
TXN_00303972,True,84.0,Account Takeover,ML Model,67.93
TXN_00303985,True,66.2,Card Testing,ML Model,96.13
TXN_00304047,True,78.2,Friendly Fraud,ML Model,150.63
TXN_00304117,True,69.3,Friendly Fraud,ML Model,795.69
TXN_00304143,True,64.0,Stolen Card,ML Model,306.3
TXN_00304773,True,88.2,Account Takeover,ML Model,1039.09
TXN_00304792,True,82.8,Account Takeover,ML Model,91.6
TXN_00304920,True,86.8,Synthetic Identity,Rule-Based,96.28
TXN_00305015,True,76.2,Friendly Fraud,ML Model,80.16
TXN_00305292,True,90.8,Friendly Fraud,Manual Review,383.54
TXN_00305316,True,67.3,Friendly Fraud,ML Model,62.71
TXN_00305517,True,70.6,Stolen Card,Rule-Based,128.95
TXN_00305582,True,68.4,Synthetic Identity,ML Model,141.52
TXN_00305617,True,61.8,Friendly Fraud,Rule-Based,112.79
TXN_00305744,True,74.5,Card Testing,Rule-Based,297.87
TXN_00305853,True,93.0,Card Testing,ML Model,165.17
TXN_00305967,True,70.9,Card Testing,Not Detected,0.0
TXN_00305974,True,86.8,Friendly Fraud,ML Model,602.57
TXN_00305983,True,65.9,Card Testing,Rule-Based,2148.87
TXN_00306589,True,87.9,Stolen Card,ML Model,181.31
TXN_00306650,True,75.0,Account Takeover,Not Detected,0.0
TXN_00306695,True,91.6,Synthetic Identity,ML Model,118.94
TXN_00306792,True,89.7,Account Takeover,Rule-Based,800.18
TXN_00306814,True,88.4,Account Takeover,Not Detected,0.0
TXN_00307041,True,77.9,Friendly Fraud,ML Model,660.12
TXN_00307396,True,63.8,Stolen Card,ML Model,509.21
TXN_00307462,True,78.6,Card Testing,Rule-Based,40.68
TXN_00307467,True,67.0,Account Takeover,Rule-Based,85.99
TXN_00307473,True,86.2,Stolen Card,ML Model,1558.62
TXN_00307573,True,93.9,Friendly Fraud,Rule-Based,36.84
TXN_00307589,True,73.2,Account Takeover,ML Model,382.42
TXN_00307855,True,81.1,Account Takeover,ML Model,617.79
TXN_00308108,True,92.4,Synthetic Identity,Manual Review,154.29
TXN_00308302,True,62.4,Synthetic Identity,ML Model,124.18
TXN_00308328,True,73.6,Friendly Fraud,Rule-Based,258.24
TXN_00308429,True,80.6,Friendly Fraud,ML Model,640.05
TXN_00308452,True,91.8,Card Testing,ML Model,169.42
TXN_00308787,True,94.2,Synthetic Identity,ML Model,81.45
TXN_00309040,True,94.6,Friendly Fraud,Not Detected,0.0
TXN_00309054,True,83.1,Friendly Fraud,ML Model,55.31
TXN_00309153,True,66.3,Synthetic Identity,ML Model,49.07
TXN_00309189,True,74.4,Card Testing,ML Model,297.49
TXN_00309247,True,76.9,Friendly Fraud,ML Model,51.93
TXN_00309316,True,78.4,Card Testing,ML Model,159.76
TXN_00309367,True,83.4,Card Testing,ML Model,261.75
TXN_00309387,True,81.4,Stolen Card,ML Model,149.0
TXN_00309515,True,77.4,Synthetic Identity,ML Model,79.49
TXN_00309519,True,79.5,Card Testing,Rule-Based,72.85
TXN_00309547,True,60.7,Account Takeover,ML Model,18.73
TXN_00309590,True,65.9,Account Takeover,ML Model,312.58
TXN_00309619,True,88.8,Account Takeover,ML Model,809.87
TXN_00309706,True,80.4,Friendly Fraud,ML Model,317.44
TXN_00309713,True,90.3,Card Testing,ML Model,598.05
TXN_00309854,True,69.0,Account Takeover,ML Model,92.44
TXN_00309884,True,66.3,Synthetic Identity,ML Model,120.18
TXN_00309885,True,60.4,Account Takeover,Rule-Based,134.16
TXN_00309916,True,75.7,Card Testing,Rule-Based,237.11
TXN_00309953,True,72.0,Synthetic Identity,Not Detected,0.0
TXN_00309966,True,82.0,Account Takeover,ML Model,12262.09
TXN_00310008,True,80.1,Account Takeover,ML Model,67.45
TXN_00310018,True,76.6,Friendly Fraud,ML Model,290.65
TXN_00310258,True,84.2,Account Takeover,ML Model,74.5
TXN_00310464,True,91.7,Account Takeover,ML Model,138.79
TXN_00310483,True,71.9,Card Testing,ML Model,68.54
TXN_00310551,True,83.2,Stolen Card,Manual Review,197.28
TXN_00310652,True,79.0,Account Takeover,ML Model,222.79
TXN_00310694,True,80.7,Friendly Fraud,ML Model,289.34
TXN_00310714,True,89.6,Account Takeover,ML Model,237.26
TXN_00310838,True,76.2,Card Testing,Rule-Based,180.04
TXN_00310892,True,75.3,Account Takeover,ML Model,362.9
TXN_00310930,True,69.8,Stolen Card,ML Model,164.54
TXN_00310947,True,92.4,Account Takeover,ML Model,329.69
TXN_00311048,True,82.6,Friendly Fraud,Rule-Based,560.74
TXN_00311167,True,62.5,Card Testing,ML Model,32.84
TXN_00311394,True,94.9,Card Testing,ML Model,83.45
TXN_00311526,True,62.0,Synthetic Identity,ML Model,1033.75
TXN_00311546,True,60.8,Friendly Fraud,ML Model,170.53
TXN_00311610,True,62.7,Friendly Fraud,ML Model,266.02
TXN_00311794,True,78.6,Synthetic Identity,ML Model,183.87
TXN_00311936,True,87.8,Friendly Fraud,ML Model,117.0
TXN_00312006,True,76.8,Stolen Card,Rule-Based,25.4
TXN_00312063,True,93.9,Account Takeover,ML Model,69.97
TXN_00312136,True,86.0,Stolen Card,ML Model,31.64
TXN_00312282,True,77.4,Friendly Fraud,ML Model,58.78
TXN_00312361,True,87.8,Stolen Card,ML Model,44.23
TXN_00312384,True,83.5,Synthetic Identity,Not Detected,0.0
TXN_00312649,True,64.9,Account Takeover,ML Model,363.34
TXN_00312665,True,81.8,Stolen Card,ML Model,381.24
TXN_00312674,True,65.2,Account Takeover,ML Model,471.08
TXN_00312700,True,66.1,Synthetic Identity,ML Model,178.63
TXN_00312747,True,85.0,Stolen Card,ML Model,92.29
TXN_00312873,True,88.4,Synthetic Identity,Rule-Based,384.04
TXN_00312900,True,81.6,Stolen Card,ML Model,570.0
TXN_00312958,True,76.0,Account Takeover,Not Detected,0.0
TXN_00313040,True,80.4,Account Takeover,ML Model,639.74
TXN_00313158,True,80.4,Account Takeover,ML Model,165.42
TXN_00313296,True,73.8,Synthetic Identity,ML Model,53.14
TXN_00313363,True,87.7,Friendly Fraud,ML Model,140.02
TXN_00313421,True,71.8,Stolen Card,Not Detected,0.0
TXN_00313530,True,92.0,Card Testing,ML Model,527.31
TXN_00313570,True,76.3,Stolen Card,Not Detected,0.0
TXN_00313578,True,87.5,Account Takeover,ML Model,299.25
TXN_00313602,True,69.4,Stolen Card,ML Model,46.66
TXN_00313812,True,65.8,Friendly Fraud,Rule-Based,34.44
TXN_00313818,True,82.0,Card Testing,Not Detected,0.0
TXN_00313830,True,82.3,Card Testing,Rule-Based,326.42
TXN_00313835,True,81.5,Friendly Fraud,ML Model,230.41
TXN_00313869,True,61.9,Account Takeover,ML Model,77.14
TXN_00314032,True,94.0,Friendly Fraud,ML Model,56.6
TXN_00314172,True,93.0,Friendly Fraud,ML Model,536.42
TXN_00314195,True,66.0,Stolen Card,Rule-Based,117.16
TXN_00314306,True,92.4,Card Testing,ML Model,142.55
TXN_00314322,True,64.5,Account Takeover,ML Model,219.01
TXN_00314453,True,75.7,Account Takeover,Rule-Based,522.32
TXN_00314612,True,88.5,Card Testing,Not Detected,0.0
TXN_00314647,True,82.3,Friendly Fraud,ML Model,100.47
TXN_00314705,True,69.2,Account Takeover,ML Model,50.47
TXN_00314808,True,73.5,Synthetic Identity,Manual Review,15.68
TXN_00314906,True,79.6,Account Takeover,ML Model,88.46
TXN_00314917,True,88.9,Stolen Card,ML Model,56.06
TXN_00314921,True,90.2,Account Takeover,ML Model,266.79
TXN_00314985,True,94.6,Synthetic Identity,Rule-Based,41.32
TXN_00315077,True,92.9,Friendly Fraud,Rule-Based,87.32
TXN_00315158,True,65.2,Friendly Fraud,ML Model,221.58
TXN_00315286,True,82.1,Stolen Card,Rule-Based,139.34
TXN_00315330,True,84.9,Synthetic Identity,Rule-Based,390.73
TXN_00315512,True,94.0,Stolen Card,ML Model,224.24
TXN_00315625,True,77.5,Friendly Fraud,Rule-Based,613.9
TXN_00315738,True,82.7,Account Takeover,ML Model,19.57
TXN_00315845,True,61.4,Stolen Card,ML Model,42.13
TXN_00315984,True,69.9,Friendly Fraud,ML Model,94.24
TXN_00316000,True,73.1,Synthetic Identity,ML Model,366.98
TXN_00316087,True,79.9,Friendly Fraud,Rule-Based,86.68
TXN_00316128,True,60.2,Friendly Fraud,Rule-Based,161.68
TXN_00316214,True,89.3,Stolen Card,ML Model,927.75
TXN_00316233,True,79.5,Account Takeover,ML Model,286.79
TXN_00316281,True,61.4,Stolen Card,ML Model,219.58
TXN_00316290,True,73.1,Account Takeover,ML Model,60.85
TXN_00316424,True,84.1,Stolen Card,ML Model,491.06
TXN_00316548,True,81.4,Friendly Fraud,ML Model,89.45
TXN_00316607,True,82.9,Card Testing,ML Model,232.01
