account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag,subscription_count,latest_mrr,latest_arr,had_upgrade,had_downgrade,billing_frequency,auto_renew,distinct_features_used,total_usage_count,avg_usage_duration_secs,total_errors,beta_feature_events,total_tickets,avg_satisfaction,avg_resolution_hours,avg_first_response_min,critical_tickets,escalations,churn_date,reason_code,refund_amount_usd,preceding_upgrade_flag,preceding_downgrade_flag,is_reactivation,feedback_text,tenure_months,has_satisfaction_data,churn_label,churn_numeric,mrr_per_seat,critical_ticket_ratio,error_rate,beta_adoption_ratio,tickets_per_month,features_per_month,is_enterprise,is_us,has_support_interaction,engagement_score
A-354f12,Company_201,FinTech,US,2024-04-28 00:00:00,ads,Pro,1,True,False,4,6766,81192,0,1,monthly,1,14,316,3234.0,6,2,2,0.0,56.5,137.5,0,0,2024-09-19,competitor,0.0,False,True,False,missing features,4,0,Retained,0,6766.0,0.0,0.019,0.0063,0.5,3.5,0,1,1,0.2739
A-0354fe,Company_380,Cybersecurity,US,2024-10-22 00:00:00,other,Basic,34,False,False,7,6766,81192,1,0,monthly,1,28,1852,3387.44,120,12,4,2.0,20.0,69.25,90,0,2024-11-15,unknown,0.0,False,False,False,switched to competitor,0,1,Retained,0,199.0,22.5,0.0648,0.0065,4.0,28.0,0,1,1,0.5287
A-427b69,Company_453,FinTech,US,2024-08-23 00:00:00,other,Basic,17,False,False,10,6766,81192,0,0,monthly,1,32,1396,3082.91,72,22,2,1.5,31.5,109.5,70,0,,,0.0,,,,,18,1,Retained,0,398.0,35.0,0.0516,0.0158,0.1111,1.7778,0,1,1,0.5083
A-9f0b68,Company_489,EdTech,US,2024-04-28 00:00:00,ads,Basic,10,False,False,12,6766,81192,1,1,monthly,1,36,2127,2773.19,99,36,3,1.0,30.33,96.33,140,0,2024-11-01,pricing,0.0,True,False,False,,6,1,Retained,0,676.6,46.6667,0.0465,0.0169,0.5,6.0,0,1,1,0.5529
A-b9eed8,Company_189,Cybersecurity,US,2024-02-23 00:00:00,organic,Basic,11,False,False,11,6766,81192,0,1,monthly,1,29,3115,2761.87,275,45,5,3.0,29.2,103.8,122,61,2024-04-23,pricing,0.0,True,False,True,switched to competitor,2,1,Retained,0,615.09,24.4,0.0883,0.0144,2.5,14.5,0,1,1,0.5309
A-9f0b68,Company_489,EdTech,US,2024-04-28 00:00:00,ads,Basic,10,False,False,12,6766,81192,1,1,monthly,1,36,2127,2773.19,99,36,3,1.0,30.33,96.33,140,0,2024-08-10,features,0.0,True,False,False,too expensive,3,1,Retained,0,676.6,46.6667,0.0465,0.0169,1.0,12.0,0,1,1,0.5529
A-a09355,Company_459,FinTech,US,2024-08-10 00:00:00,organic,Basic,14,False,False,16,6567,78804,0,1,monthly,1,33,3940,2782.87,235,40,5,2.4,32.6,66.6,234,0,2024-10-18,support,135.11,False,False,False,,2,1,Retained,0,469.07,46.8,0.0596,0.0102,2.5,16.5,0,1,1,0.6222
A-cb5333,Company_370,DevTools,US,2024-03-26 00:00:00,ads,Pro,33,False,False,16,6567,78804,0,1,monthly,1,36,3184,3216.67,136,32,4,0.75,30.75,85.75,164,0,2024-08-11,features,0.0,False,False,False,too expensive,4,1,Retained,0,199.0,41.0,0.0427,0.0101,1.0,9.0,0,1,1,0.667
A-df10db,Company_143,DevTools,US,2023-06-06 00:00:00,other,Enterprise,2,True,False,11,6567,78804,1,0,monthly,1,31,1394,3359.0,80,4,2,3.0,68.5,86.5,0,64,2024-05-19,competitor,0.0,False,False,False,missing features,11,1,Retained,0,3283.5,0.0,0.0574,0.0029,0.1818,2.8182,1,1,1,0.5321
A-9a532a,Company_333,HealthTech,US,2024-07-06 00:00:00,partner,Enterprise,11,False,False,4,6567,78804,0,0,monthly,1,16,370,4199.72,30,8,2,0.0,57.5,128.5,18,0,,,0.0,,,,,20,0,Retained,0,597.0,9.0,0.0811,0.0216,0.1,0.8,1,1,1,0.4196
A-92a333,Company_116,FinTech,US,2023-03-24 00:00:00,event,Enterprise,9,False,False,6,6567,78804,0,1,monthly,1,22,1456,2879.03,120,8,4,0.0,23.25,58.25,36,36,,,0.0,,,,,35,0,Retained,0,729.67,9.0,0.0824,0.0055,0.1143,0.6286,1,1,1,0.3785
A-7988d1,Company_90,Cybersecurity,US,2023-12-20 00:00:00,other,Basic,33,False,False,9,6567,78804,0,0,monthly,1,31,1347,3005.76,84,21,3,4.33,35.33,65.33,92,0,2024-06-19,competitor,16.89,False,False,False,too expensive,5,1,Retained,0,199.0,30.6667,0.0624,0.0156,0.6,6.2,0,1,1,0.4851
A-df10db,Company_143,DevTools,US,2023-06-06 00:00:00,other,Enterprise,2,True,False,11,6567,78804,1,0,monthly,1,31,1394,3359.0,80,4,2,3.0,68.5,86.5,0,64,2024-07-12,competitor,0.0,False,False,False,missing features,13,1,Retained,0,3283.5,0.0,0.0574,0.0029,0.1538,2.3846,1,1,1,0.5321
A-7988d1,Company_90,Cybersecurity,US,2023-12-20 00:00:00,other,Basic,33,False,False,9,6567,78804,0,0,monthly,1,31,1347,3005.76,84,21,3,4.33,35.33,65.33,92,0,2024-01-06,budget,0.0,False,False,False,too expensive,0,1,Retained,0,199.0,30.6667,0.0624,0.0156,3.0,31.0,0,1,1,0.4851
A-7988d1,Company_90,Cybersecurity,US,2023-12-20 00:00:00,other,Basic,33,False,False,9,6567,78804,0,0,monthly,1,31,1347,3005.76,84,21,3,4.33,35.33,65.33,92,0,2024-12-24,unknown,0.0,False,False,False,missing features,12,1,Retained,0,199.0,30.6667,0.0624,0.0156,0.25,2.5833,0,1,1,0.4851
A-a09355,Company_459,FinTech,US,2024-08-10 00:00:00,organic,Basic,14,False,False,16,6567,78804,0,1,monthly,1,33,3940,2782.87,235,40,5,2.4,32.6,66.6,234,0,2024-09-13,support,0.0,True,False,False,,1,1,Retained,0,469.07,46.8,0.0596,0.0102,5.0,33.0,0,1,1,0.6222
A-c7ffc2,Company_392,Cybersecurity,US,2023-01-27 00:00:00,partner,Pro,30,True,False,12,6468,77616,1,0,monthly,1,30,1280,3241.24,56,12,2,1.5,64.0,86.0,62,0,2023-11-11,features,174.92,False,False,False,missing features,9,1,Retained,0,215.6,31.0,0.0438,0.0094,0.2222,3.3333,0,1,1,0.5002
A-c7ffc2,Company_392,Cybersecurity,US,2023-01-27 00:00:00,partner,Pro,30,True,False,12,6468,77616,1,0,monthly,1,30,1280,3241.24,56,12,2,1.5,64.0,86.0,62,0,2023-04-15,budget,0.0,False,False,False,too expensive,2,1,Retained,0,215.6,31.0,0.0438,0.0094,1.0,15.0,0,1,1,0.5002
A-f25509,Company_92,EdTech,US,2024-03-22 00:00:00,other,Enterprise,32,False,False,5,6368,76416,0,1,monthly,1,17,1374,3200.13,90,18,6,2.33,42.67,116.0,92,0,2024-06-15,pricing,0.0,False,False,False,missing features,2,1,Retained,0,199.0,15.3333,0.0655,0.0131,3.0,8.5,1,1,1,0.3605
A-94c3cd,Company_351,FinTech,CA,2023-09-20 00:00:00,other,Enterprise,32,False,False,6,6368,76416,0,0,monthly,1,18,1224,3361.19,72,16,4,1.75,44.75,116.5,62,31,,,0.0,,,,,29,1,Retained,0,199.0,15.5,0.0588,0.0131,0.1379,0.6207,1,0,1,0.3832
A-940b8b,Company_398,HealthTech,DE,2024-03-19 00:00:00,organic,Basic,1,False,False,8,6368,76416,1,1,monthly,1,23,1086,3462.4,96,9,3,2.67,41.33,89.33,70,0,,,0.0,,,,,23,1,Retained,0,6368.0,23.3333,0.0884,0.0083,0.1304,1.0,0,0,1,0.442
A-3b5cd1,Company_49,FinTech,US,2023-09-12 00:00:00,event,Basic,13,True,False,13,6368,76416,1,1,monthly,1,27,2615,3422.27,120,25,5,1.6,27.4,46.6,106,0,2024-08-30,unknown,77.87,False,False,False,missing features,11,1,Retained,0,489.85,21.2,0.0459,0.0096,0.4545,2.4545,0,1,1,0.5646
A-3b5cd1,Company_49,FinTech,US,2023-09-12 00:00:00,event,Basic,13,True,False,13,6368,76416,1,1,monthly,1,27,2615,3422.27,120,25,5,1.6,27.4,46.6,106,0,2024-07-24,support,35.3,False,False,False,too expensive,10,1,Retained,0,489.85,21.2,0.0459,0.0096,0.5,2.7,0,1,1,0.5646
A-3b5cd1,Company_49,FinTech,US,2023-09-12 00:00:00,event,Basic,13,True,False,13,6368,76416,1,1,monthly,1,27,2615,3422.27,120,25,5,1.6,27.4,46.6,106,0,2024-01-21,pricing,0.0,True,False,False,missing features,4,1,Retained,0,489.85,21.2,0.0459,0.0096,1.25,6.75,0,1,1,0.5646
A-ac9111,Company_487,HealthTech,US,2023-08-12 00:00:00,event,Pro,21,True,False,16,6368,76416,0,1,monthly,1,36,2424,3064.22,138,30,3,1.67,24.67,89.67,166,0,2024-06-25,budget,0.0,True,False,False,missing features,10,1,Retained,0,303.24,55.3333,0.0569,0.0124,0.3,3.6,0,1,1,0.6058
A-acb7f7,Company_330,EdTech,US,2024-01-06 00:00:00,ads,Basic,32,False,False,12,6368,76416,1,1,monthly,1,33,1836,2848.84,108,30,3,2.33,41.0,91.0,62,0,2024-03-21,competitor,0.0,True,False,False,missing features,2,1,Retained,0,199.0,20.6667,0.0588,0.0163,1.5,16.5,0,1,1,0.514
A-f25509,Company_92,EdTech,US,2024-03-22 00:00:00,other,Enterprise,32,False,False,5,6368,76416,0,1,monthly,1,17,1374,3200.13,90,18,6,2.33,42.67,116.0,92,0,2024-05-17,features,0.0,False,False,True,,1,1,Retained,0,199.0,15.3333,0.0655,0.0131,6.0,17.0,1,1,1,0.3605
A-cc98bc,Company_469,DevTools,US,2023-05-24 00:00:00,ads,Basic,32,False,False,10,6368,76416,1,0,monthly,1,29,1653,3027.74,72,9,3,1.33,4.67,122.33,53,0,,,0.0,,,,,33,1,Retained,0,199.0,17.6667,0.0436,0.0054,0.0909,0.8788,0,1,1,0.4833
A-fabe19,Company_97,DevTools,UK,2024-11-11 00:00:00,ads,Enterprise,1,False,False,7,6368,76416,1,0,monthly,1,20,1011,3423.21,48,3,3,1.33,40.67,38.33,99,0,,,0.0,,,,,15,1,Retained,0,6368.0,33.0,0.0475,0.003,0.2,1.3333,1,0,1,0.4007
A-f25509,Company_92,EdTech,US,2024-03-22 00:00:00,other,Enterprise,32,False,False,5,6368,76416,0,1,monthly,1,17,1374,3200.13,90,18,6,2.33,42.67,116.0,92,0,2024-11-10,features,0.0,False,False,False,,7,1,Retained,0,199.0,15.3333,0.0655,0.0131,0.8571,2.4286,1,1,1,0.3605
A-1986ca,Company_197,HealthTech,IN,2023-01-30 00:00:00,ads,Pro,20,False,False,7,6169,74028,1,0,monthly,1,26,2534,2767.08,161,35,7,2.43,36.57,106.57,185,0,,,0.0,,,,,37,1,Retained,0,308.45,26.4286,0.0635,0.0138,0.1892,0.7027,0,0,1,0.4671
A-e3bd71,Company_347,Cybersecurity,US,2023-03-25 00:00:00,partner,Basic,31,False,False,11,6169,74028,1,1,monthly,1,32,2552,3065.97,108,12,4,2.0,30.25,119.0,122,0,2023-12-30,support,0.0,False,True,False,switched to competitor,9,1,Retained,0,199.0,30.5,0.0423,0.0047,0.4444,3.5556,0,1,1,0.5701
A-8e47ca,Company_191,HealthTech,US,2024-02-15 00:00:00,organic,Pro,19,False,False,9,6169,74028,1,0,monthly,1,29,2205,2902.11,175,10,5,1.6,33.4,80.6,138,46,2024-06-01,competitor,0.0,False,False,False,missing features,3,1,Retained,0,324.68,27.6,0.0794,0.0045,1.6667,9.6667,0,1,1,0.4981
A-8e47ca,Company_191,HealthTech,US,2024-02-15 00:00:00,organic,Pro,19,False,False,9,6169,74028,1,0,monthly,1,29,2205,2902.11,175,10,5,1.6,33.4,80.6,138,46,2024-09-18,competitor,0.0,False,False,False,too expensive,7,1,Retained,0,324.68,27.6,0.0794,0.0045,0.7143,4.1429,0,1,1,0.4981
A-8e47ca,Company_191,HealthTech,US,2024-02-15 00:00:00,organic,Pro,19,False,False,9,6169,74028,1,0,monthly,1,29,2205,2902.11,175,10,5,1.6,33.4,80.6,138,46,2024-12-31,support,0.0,False,False,False,missing features,10,1,Retained,0,324.68,27.6,0.0794,0.0045,0.5,2.9,0,1,1,0.4981
A-794a0b,Company_168,HealthTech,DE,2023-06-02 00:00:00,organic,Basic,23,False,False,7,6169,74028,0,0,monthly,1,28,347,2478.95,31,1,0,0.0,0.0,0.0,0,0,2024-09-09,budget,0.0,False,True,False,switched to competitor,15,0,Retained,0,268.22,0.0,0.0893,0.0029,0.0,1.8667,0,0,0,0.3314
A-bc87bc,Company_456,FinTech,US,2024-07-17 00:00:00,event,Pro,3,False,False,8,6169,74028,0,0,monthly,1,24,2758,3754.44,98,21,7,2.14,40.57,112.0,144,0,,,0.0,,,,,19,1,Retained,0,2056.33,20.5714,0.0355,0.0076,0.3684,1.2632,0,1,1,0.5819
A-c9bb3e,Company_336,EdTech,US,2024-03-24 00:00:00,ads,Pro,5,False,False,10,6027,72324,1,0,monthly,1,27,3318,3720.72,140,14,7,3.0,27.71,86.14,230,46,2024-10-03,unknown,0.0,False,False,False,,6,1,Retained,0,1205.4,32.8571,0.0422,0.0042,1.1667,4.5,0,1,1,0.6409
A-104f1a,Company_89,Cybersecurity,US,2024-08-17 00:00:00,other,Pro,24,False,False,8,6027,72324,0,0,monthly,1,28,2190,3567.02,110,10,5,3.0,33.2,50.4,44,44,2024-09-06,support,0.0,False,False,False,too expensive,0,1,Retained,0,251.12,8.8,0.0502,0.0046,5.0,28.0,0,1,1,0.57
A-104f1a,Company_89,Cybersecurity,US,2024-08-17 00:00:00,other,Pro,24,False,False,8,6027,72324,0,0,monthly,1,28,2190,3567.02,110,10,5,3.0,33.2,50.4,44,44,2024-09-09,features,0.0,False,False,False,switched to competitor,0,1,Retained,0,251.12,8.8,0.0502,0.0046,5.0,28.0,0,1,1,0.57
A-104f1a,Company_89,Cybersecurity,US,2024-08-17 00:00:00,other,Pro,24,False,False,8,6027,72324,0,0,monthly,1,28,2190,3567.02,110,10,5,3.0,33.2,50.4,44,44,2024-12-11,unknown,0.0,False,False,False,missing features,3,1,Retained,0,251.12,8.8,0.0502,0.0046,1.6667,9.3333,0,1,1,0.57
A-c9bb3e,Company_336,EdTech,US,2024-03-24 00:00:00,ads,Pro,5,False,False,10,6027,72324,1,0,monthly,1,27,3318,3720.72,140,14,7,3.0,27.71,86.14,230,46,2024-07-29,pricing,0.0,False,False,False,switched to competitor,4,1,Retained,0,1205.4,32.8571,0.0422,0.0042,1.75,6.75,0,1,1,0.6409
A-3f9cc0,Company_359,HealthTech,US,2024-06-03 00:00:00,event,Basic,22,False,False,7,5970,71640,1,1,monthly,1,25,2035,2960.02,120,0,5,1.8,34.8,112.6,126,42,2024-07-18,pricing,0.0,False,False,False,too expensive,1,1,Retained,0,271.36,25.2,0.059,0.0,5.0,25.0,0,1,1,0.453
A-3f9cc0,Company_359,HealthTech,US,2024-06-03 00:00:00,event,Basic,22,False,False,7,5970,71640,1,1,monthly,1,25,2035,2960.02,120,0,5,1.8,34.8,112.6,126,42,2024-08-09,features,0.0,False,False,False,,2,1,Retained,0,271.36,25.2,0.059,0.0,2.5,12.5,0,1,1,0.453
A-f9cc74,Company_360,DevTools,FR,2024-10-12 00:00:00,partner,Enterprise,30,True,False,10,5970,71640,1,0,monthly,1,30,2904,2616.52,132,42,6,3.33,49.83,118.33,0,0,,,0.0,,,,,16,1,Retained,0,199.0,0.0,0.0455,0.0145,0.375,1.875,1,0,1,0.5117
A-37f969,Company_150,HealthTech,IN,2023-10-14 00:00:00,partner,Enterprise,30,False,False,8,5970,71640,1,0,monthly,1,25,1560,3370.38,70,25,5,2.2,22.2,94.0,64,32,2024-11-03,pricing,0.0,False,False,False,too expensive,12,1,Retained,0,199.0,12.8,0.0449,0.016,0.4167,2.0833,1,0,1,0.4782
A-37f969,Company_150,HealthTech,IN,2023-10-14 00:00:00,partner,Enterprise,30,False,False,8,5970,71640,1,0,monthly,1,25,1560,3370.38,70,25,5,2.2,22.2,94.0,64,32,2024-12-12,competitor,50.41,False,False,False,,13,1,Retained,0,199.0,12.8,0.0449,0.016,0.3846,1.9231,1,0,1,0.4782
A-54ecc2,Company_289,Cybersecurity,US,2023-06-11 00:00:00,partner,Enterprise,4,False,False,11,5970,71640,0,1,monthly,1,28,3035,3276.75,195,30,5,2.0,37.4,72.0,112,0,2024-09-12,unknown,0.0,True,False,False,missing features,15,1,Retained,0,1492.5,22.4,0.0643,0.0099,0.3333,1.8667,1,1,1,0.5803
A-3f9cc0,Company_359,HealthTech,US,2024-06-03 00:00:00,event,Basic,22,False,False,7,5970,71640,1,1,monthly,1,25,2035,2960.02,120,0,5,1.8,34.8,112.6,126,42,2024-12-21,budget,0.0,False,False,True,switched to competitor,6,1,Retained,0,271.36,25.2,0.059,0.0,0.8333,4.1667,0,1,1,0.453
A-54ecc2,Company_289,Cybersecurity,US,2023-06-11 00:00:00,partner,Enterprise,4,False,False,11,5970,71640,0,1,monthly,1,28,3035,3276.75,195,30,5,2.0,37.4,72.0,112,0,2024-09-22,pricing,0.0,False,False,False,too expensive,15,1,Retained,0,1492.5,22.4,0.0643,0.0099,0.3333,1.8667,1,1,1,0.5803
A-54ecc2,Company_289,Cybersecurity,US,2023-06-11 00:00:00,partner,Enterprise,4,False,False,11,5970,71640,0,1,monthly,1,28,3035,3276.75,195,30,5,2.0,37.4,72.0,112,0,2024-11-23,support,0.0,True,False,False,,17,1,Retained,0,1492.5,22.4,0.0643,0.0099,0.2941,1.6471,1,1,1,0.5803
A-37f969,Company_150,HealthTech,IN,2023-10-14 00:00:00,partner,Enterprise,30,False,False,8,5970,71640,1,0,monthly,1,25,1560,3370.38,70,25,5,2.2,22.2,94.0,64,32,2024-06-25,support,96.45,True,False,False,,8,1,Retained,0,199.0,12.8,0.0449,0.016,0.625,3.125,1,0,1,0.4782
A-37f969,Company_150,HealthTech,IN,2023-10-14 00:00:00,partner,Enterprise,30,False,False,8,5970,71640,1,0,monthly,1,25,1560,3370.38,70,25,5,2.2,22.2,94.0,64,32,2024-02-12,pricing,0.0,False,False,False,missing features,3,1,Retained,0,199.0,12.8,0.0449,0.016,1.6667,8.3333,1,0,1,0.4782
A-039727,Company_107,EdTech,AU,2024-11-02 00:00:00,organic,Pro,25,False,False,15,5970,71640,1,1,monthly,1,33,768,3372.23,32,3,0,0.0,0.0,0.0,0,0,2024-12-22,pricing,46.49,False,False,False,switched to competitor,1,0,Retained,0,238.8,0.0,0.0417,0.0039,0.0,33.0,0,0,0,0.5206
A-e1462e,Company_217,FinTech,UK,2023-03-12 00:00:00,partner,Basic,15,False,False,7,5771,69252,1,1,monthly,1,26,694,2802.77,44,8,2,3.5,39.5,118.5,70,0,2023-10-05,support,0.0,False,False,True,too expensive,6,1,Retained,0,384.73,35.0,0.0634,0.0115,0.3333,4.3333,0,0,1,0.3698
A-3c1a3f,Company_224,DevTools,UK,2023-08-26 00:00:00,event,Pro,1,False,False,12,5771,69252,0,1,monthly,1,31,1988,3379.24,88,20,4,1.75,33.25,56.5,51,0,,,0.0,,,,,30,1,Retained,0,5771.0,12.75,0.0443,0.0101,0.1333,1.0333,0,0,1,0.5675
A-0a282f,Company_2,DevTools,US,2024-08-27 00:00:00,organic,Basic,1,False,False,15,5771,69252,1,1,monthly,1,34,2463,3026.63,144,15,3,4.67,43.67,63.67,83,0,2024-10-06,features,0.0,False,False,False,switched to competitor,1,1,Retained,0,5771.0,27.6667,0.0585,0.0061,3.0,34.0,0,1,1,0.5818
A-e1462e,Company_217,FinTech,UK,2023-03-12 00:00:00,partner,Basic,15,False,False,7,5771,69252,1,1,monthly,1,26,694,2802.77,44,8,2,3.5,39.5,118.5,70,0,2024-12-05,competitor,0.0,False,False,False,switched to competitor,20,1,Retained,0,384.73,35.0,0.0634,0.0115,0.1,1.3,0,0,1,0.3698
A-31ab9a,Company_460,FinTech,DE,2024-03-03 00:00:00,organic,Pro,3,False,False,7,5771,69252,0,0,monthly,1,19,2380,3821.09,161,28,7,2.0,43.14,67.71,102,0,2024-08-09,budget,0.0,False,False,False,switched to competitor,5,1,Retained,0,1923.67,14.5714,0.0676,0.0118,1.4,3.8,0,0,1,0.5156
A-2e4581,Company_0,EdTech,US,2024-10-16 00:00:00,partner,Basic,9,False,False,10,5771,69252,1,0,monthly,1,27,1070,2769.8,76,8,2,1.5,23.0,91.0,110,0,2024-12-05,competitor,0.0,True,False,False,,1,1,Retained,0,641.22,55.0,0.071,0.0075,2.0,27.0,0,1,1,0.3972
A-2e4581,Company_0,EdTech,US,2024-10-16 00:00:00,partner,Basic,9,False,False,10,5771,69252,1,0,monthly,1,27,1070,2769.8,76,8,2,1.5,23.0,91.0,110,0,2024-11-23,budget,0.0,False,False,False,switched to competitor,1,1,Retained,0,641.22,55.0,0.071,0.0075,2.0,27.0,0,1,1,0.3972
A-202b67,Company_305,HealthTech,US,2024-03-22 00:00:00,organic,Pro,11,False,False,9,5771,69252,1,0,monthly,1,29,1788,2402.48,160,20,4,3.5,36.75,90.5,141,0,2024-03-30,features,69.59,False,False,False,,0,1,Retained,0,524.64,35.25,0.0895,0.0112,4.0,29.0,0,1,1,0.4123
A-0a282f,Company_2,DevTools,US,2024-08-27 00:00:00,organic,Basic,1,False,False,15,5771,69252,1,1,monthly,1,34,2463,3026.63,144,15,3,4.67,43.67,63.67,83,0,2024-12-31,support,62.66,False,True,False,too expensive,4,1,Retained,0,5771.0,27.6667,0.0585,0.0061,0.75,8.5,0,1,1,0.5818
A-a33200,Company_352,HealthTech,US,2024-09-15 00:00:00,partner,Basic,29,False,False,12,5771,69252,1,0,monthly,1,33,1551,2745.4,78,15,3,3.0,36.33,88.33,55,0,2024-10-07,features,21.61,True,False,False,too expensive,0,1,Retained,0,199.0,18.3333,0.0503,0.0097,3.0,33.0,0,1,1,0.4853
A-31ab9a,Company_460,FinTech,DE,2024-03-03 00:00:00,organic,Pro,3,False,False,7,5771,69252,0,0,monthly,1,19,2380,3821.09,161,28,7,2.0,43.14,67.71,102,0,2024-09-23,competitor,0.0,False,False,True,too expensive,6,1,Retained,0,1923.67,14.5714,0.0676,0.0118,1.1667,3.1667,0,0,1,0.5156
A-202b67,Company_305,HealthTech,US,2024-03-22 00:00:00,organic,Pro,11,False,False,9,5771,69252,1,0,monthly,1,29,1788,2402.48,160,20,4,3.5,36.75,90.5,141,0,2024-09-14,pricing,9.28,False,False,False,,5,1,Retained,0,524.64,35.25,0.0895,0.0112,0.8,5.8,0,1,1,0.4123
A-fb186e,Company_131,EdTech,IN,2024-10-27 00:00:00,organic,Basic,29,False,False,3,5771,69252,0,0,monthly,1,15,1242,3608.5,42,18,6,1.83,26.17,81.0,40,0,,,0.0,,,,,16,1,Retained,0,199.0,6.6667,0.0338,0.0145,0.375,0.9375,0,0,1,0.3829
A-ee42db,Company_77,EdTech,DE,2023-04-25 00:00:00,ads,Enterprise,13,False,False,12,5635,67620,1,1,monthly,1,31,2044,2794.0,132,24,4,0.75,33.75,98.25,108,0,2023-06-23,pricing,0.0,True,False,False,too expensive,1,1,Retained,0,433.46,27.0,0.0646,0.0117,4.0,31.0,1,0,1,0.4971
A-ee42db,Company_77,EdTech,DE,2023-04-25 00:00:00,ads,Enterprise,13,False,False,12,5635,67620,1,1,monthly,1,31,2044,2794.0,132,24,4,0.75,33.75,98.25,108,0,2023-10-13,support,0.0,False,True,False,missing features,5,1,Retained,0,433.46,27.0,0.0646,0.0117,0.8,6.2,1,0,1,0.4971
A-ee42db,Company_77,EdTech,DE,2023-04-25 00:00:00,ads,Enterprise,13,False,False,12,5635,67620,1,1,monthly,1,31,2044,2794.0,132,24,4,0.75,33.75,98.25,108,0,2024-11-12,unknown,23.52,False,False,False,,18,1,Retained,0,433.46,27.0,0.0646,0.0117,0.2222,1.7222,1,0,1,0.4971
A-ee42db,Company_77,EdTech,DE,2023-04-25 00:00:00,ads,Enterprise,13,False,False,12,5635,67620,1,1,monthly,1,31,2044,2794.0,132,24,4,0.75,33.75,98.25,108,0,2024-03-07,pricing,0.0,False,False,False,missing features,10,1,Retained,0,433.46,27.0,0.0646,0.0117,0.4,3.1,1,0,1,0.4971
A-a1bbb6,Company_74,DevTools,CA,2023-04-05 00:00:00,organic,Basic,1,False,False,8,5572,66864,0,0,monthly,1,23,1098,3201.76,60,21,3,1.33,17.67,120.67,111,0,,,0.0,,,,,35,1,Retained,0,5572.0,37.0,0.0546,0.0191,0.0857,0.6571,0,0,1,0.4099
A-702032,Company_186,HealthTech,US,2023-10-03 00:00:00,ads,Pro,28,False,False,6,5572,66864,1,0,monthly,1,19,1140,3529.85,60,4,4,1.5,26.0,98.25,26,0,2024-06-14,competitor,0.0,False,False,False,switched to competitor,8,1,Retained,0,199.0,6.5,0.0526,0.0035,0.5,2.375,0,1,1,0.4104
A-d4ac0e,Company_364,DevTools,UK,2024-04-20 00:00:00,ads,Basic,18,False,False,19,5572,66864,1,0,monthly,1,38,3172,3070.24,212,36,4,1.75,21.0,34.0,160,0,,,0.0,,,,,22,1,Retained,0,309.56,40.0,0.0668,0.0113,0.1818,1.7273,0,0,1,0.6695
A-86fc1d,Company_328,DevTools,UK,2024-07-26 00:00:00,partner,Basic,26,False,False,9,5572,66864,1,0,monthly,1,26,1815,3002.92,130,15,5,1.6,27.0,59.2,185,0,2024-08-12,support,0.0,True,False,False,,0,1,Retained,0,214.31,37.0,0.0716,0.0083,5.0,26.0,0,0,1,0.4569
A-ad64c6,Company_175,DevTools,UK,2024-02-23 00:00:00,event,Pro,12,False,False,6,5572,66864,0,0,monthly,1,16,860,3980.25,72,8,4,1.25,34.0,98.5,42,0,2024-07-29,unknown,0.0,True,False,False,,5,1,Retained,0,464.33,10.5,0.0837,0.0093,0.8,3.2,0,0,1,0.4192
A-ad64c6,Company_175,DevTools,UK,2024-02-23 00:00:00,event,Pro,12,False,False,6,5572,66864,0,0,monthly,1,16,860,3980.25,72,8,4,1.25,34.0,98.5,42,0,2024-07-03,support,19.08,False,False,False,missing features,4,1,Retained,0,464.33,10.5,0.0837,0.0093,1.0,4.0,0,0,1,0.4192
A-8bde0c,Company_287,DevTools,US,2024-11-04 00:00:00,organic,Basic,12,False,False,18,5572,66864,1,0,monthly,1,34,2319,3011.35,129,18,3,2.67,25.67,86.33,80,0,2024-11-28,features,0.0,False,False,False,missing features,0,1,Retained,0,464.33,26.6667,0.0556,0.0078,3.0,34.0,0,1,1,0.5719
A-8bde0c,Company_287,DevTools,US,2024-11-04 00:00:00,organic,Basic,12,False,False,18,5572,66864,1,0,monthly,1,34,2319,3011.35,129,18,3,2.67,25.67,86.33,80,0,2024-12-30,pricing,0.0,False,False,False,,1,1,Retained,0,464.33,26.6667,0.0556,0.0078,3.0,34.0,0,1,1,0.5719
A-19b2c8,Company_476,DevTools,IN,2023-06-06 00:00:00,other,Pro,20,False,False,13,5572,66864,1,0,monthly,1,31,1803,2990.49,102,12,3,4.67,29.33,90.0,63,0,2024-08-16,pricing,0.0,False,False,False,missing features,14,1,Retained,0,278.6,21.0,0.0566,0.0067,0.2143,2.2143,0,0,1,0.5085
A-9f9299,Company_133,FinTech,US,2023-09-02 00:00:00,organic,Enterprise,28,True,False,15,5572,66864,0,0,monthly,1,37,4150,3040.76,270,50,5,1.0,36.2,116.2,170,0,2024-10-08,competitor,0.0,False,False,False,,13,1,Retained,0,199.0,34.0,0.0651,0.012,0.3846,2.8462,1,1,1,0.7092
A-9f9299,Company_133,FinTech,US,2023-09-02 00:00:00,organic,Enterprise,28,True,False,15,5572,66864,0,0,monthly,1,37,4150,3040.76,270,50,5,1.0,36.2,116.2,170,0,2024-03-24,features,0.0,False,False,False,missing features,6,1,Retained,0,199.0,34.0,0.0651,0.012,0.8333,6.1667,1,1,1,0.7092
